ETH_DOLLAR,ETH_BTC,Price_Diff,Volume,Num_of_Trades,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,transactionvalue,marketcap,tweets,google_trends,fee_to_reward,fear_gear_index,Open,High,Low,Close,SMA_7,SMA_30,SMA_100,EMA_200,EMA_8,EMA_50,RSI,macd,macd_signal,macd_hist,ENGULFING,BB_upper,BB_middle,DD_lower
247.73,0.036658,31.450000000000014,841029.12948,257566,544686.0,26244.0,154444.0,3112105439760298.0,255386971277330.0,0.0193,669851382.0,0.287,0.0966,0.237,1230.0,23480705377.0,11849.0,5.495,2.801,31,224.0,252.11,220.66,247.73,218.18714285714285,218.18714285714285,218.18714285714285,,220.41674040919216,288.45535873429156,52.27873029759783,-19.181199257492352,-27.408723944483587,8.227524686991234,0,245.7355912841355,212.99300000000008,180.25040871586467
241.01,0.035849,22.43000000000001,423740.7403,127522,470309.0,25021.0,135525.0,3278089829625500.0,262878974346460.0,0.019,377970679.0,0.215,0.0714,0.238,803.665,24582087057.0,10075.0,4.473,1.944,35,247.67,255.13,232.7,241.01,221.00428571428571,221.00428571428571,221.00428571428571,,224.99302031826056,286.594756430986,50.06097897612551,-16.105336275087097,-25.148046410604287,9.04271013551719,0,248.69938063400596,218.78200000000007,188.86461936599417
244.5,0.036461,12.72999999999999,235214.14917,86877,468627.0,25761.0,137183.0,3248982293309700.0,260365957215800.0,0.0193,337479592.0,0.192,0.0611,0.237,720.145,24755513221.0,9221.0,3.864,1.721,38,241.01,249.73,237.0,244.5,224.48,224.48,224.48,,229.32790469198045,284.94398166898657,51.21838262747461,-13.233530960950958,-22.765143320673623,9.531612359722665,0,255.14289046041478,222.16400000000004,189.1851095395853
228.06,0.034631,20.899999999999977,350139.1505,122214,480337.0,28688.0,135090.0,3264681985220800.0,261714824136260.0,0.019,446747184.0,0.334,0.0829,0.237,930.07,24150139523.0,11121.0,4.424,2.4130000000000003,43,244.54,246.2,225.3,228.06,229.0371428571428,229.0371428571428,229.0371428571428,,229.04614809376258,282.71323728981065,45.830029716601715,-12.144184564280721,-20.640951569395042,8.496767005114322,-100,255.95460170146796,224.08800000000005,192.22139829853214
219.62,0.034064,24.48999999999998,710650.7097,241874,519108.0,28211.0,143008.0,3222555356225400.0,259364280398620.0,0.0173,403556875.0,0.213,0.0806,0.236,777.404,21901670369.0,10803.0,4.402,2.321,37,228.06,228.1,203.61,219.62,230.67285714285708,230.67285714285708,230.67285714285708,,226.9514485173709,280.23899269021024,43.310888125793674,-11.825589130259544,-18.877879081567944,7.052289951308399,0,255.8619210261693,223.92100000000005,191.98007897383079
214.42,0.033154,16.099999999999994,613754.27743,200388,493507.0,29742.0,129632.0,3283669089025000.0,266703730518020.0,0.017,396829406.0,0.233,0.0898,0.236,804.1010000000001,21981178608.0,12399.0,4.449,2.441,37,219.5,223.6,207.5,214.42,231.33428571428567,231.33428571428567,231.33428571428567,,224.16668218017736,277.6578557219667,41.786877687594675,-11.856027589299828,-17.47350878311432,5.617481193814491,0,255.74012810989004,223.34600000000006,190.95187189011008
229.13,0.034253,28.99000000000001,582274.4408699999,185910,504047.0,29477.0,134904.0,3276765282396290.0,265466939055310.0,0.0174,364646130.0,0.247,0.0919,0.237,723.437,22371108500.0,12058.0,3.925,2.603,42,214.38,234.0,205.01,229.13,232.06714285714284,232.06714285714284,232.06714285714284,,225.2696416956935,275.7548025563994,47.423003015241136,-10.571316665877816,-16.093070359667017,5.521753693789201,100,253.54372720206686,226.64300000000003,199.7422727979332
221.84,0.033445,18.889999999999983,618434.62488,196556,500370.0,28071.0,131142.0,3285646811252732.0,264430197784020.0,0.018000000000000002,382358675.0,0.28,0.0999,0.236,764.1519999999998,23102655647.0,10250.0,3.872,2.844,42,229.1,234.42,215.53,221.84,228.36857142857139,228.36857142857139,228.36857142857139,,224.50749909665052,273.6404965737955,45.092939121341864,-10.025844384953132,-14.87962516472424,4.8537807797711086,0,252.27728662211675,228.01000000000005,203.74271337788335
231.62,0.035077,23.590000000000003,604000.95586,193800,434315.0,20428.0,116771.0,3265762713994700.0,259931123366900.0,0.0182,323577618.0,0.34600000000000003,0.109,0.236,745.03,23178206711.0,10778.0,3.804,2.898,37,221.89,237.77,214.18,231.62,227.0271428571428,227.0271428571428,227.0271428571428,,226.0880548529504,271.9926339630584,48.73224914312521,-8.704054485254858,-13.644511028830363,4.940456543575506,0,251.22309091754028,230.19300000000004,209.1629090824598
232.94,0.035177999999999994,12.5,432195.44084,164400,479351.0,23846.0,146774.0,3260160751341600.0,263746820444430.0,0.0186,314607961.0,0.254,0.094,0.236,656.321,23822010563.0,9840.0,3.515,2.393,34,231.62,239.0,226.5,232.94,225.37571428571422,225.37571428571422,225.37571428571422,,227.61070933007252,270.4611581213698,49.22145413072663,-7.463973458593756,-12.408403514783043,4.944430056189287,0,251.74480443319223,231.08700000000005,210.42919556680786
231.61,0.035023,11.419999999999987,322900.46128000005,120621,476308.0,24593.0,127722.0,3240652601422794.0,259029981677500.0,0.0186,289056896.0,0.29600000000000004,0.104,0.236,606.87,23595530093.0,11229.0,4.056,2.821,35,233.04,235.88,224.46,231.61,225.88285714285712,225.88285714285712,225.88285714285712,,228.49944059005642,268.9375832930808,48.717036950432906,-6.513437344160195,-11.229410280658474,4.715972936498279,-100,246.9582588495392,229.47500000000005,211.9917411504609
225.69,0.034556,9.139999999999986,401305.32707,148279,490262.0,24107.0,123841.0,3211925078735600.0,259454751829760.0,0.0186,250936966.0,0.301,0.109,0.233,511.843,23388899918.0,12271.0,3.715,2.943,33,231.62,232.51,223.37,225.69,226.75,226.75,226.75,,227.87512045893277,267.24159963452865,46.435936610990694,-6.166738823231782,-10.216875989173136,4.050137165941354,0,243.71589586600774,227.94300000000007,212.1701041339924
220.77,0.033901,9.920000000000016,275609.26221,112473,559006.0,21423.0,174634.0,3226085186423400.0,258110931016580.0,0.0177,352439359.0,0.175,0.0601,0.237,630.475,22514653956.0,12321.0,3.754,2.06,36,225.7,226.43,216.51,220.77,227.65714285714284,227.65714285714284,227.65714285714284,,226.29620480139215,265.4191839625864,44.568195603402124,-6.217311334490375,-9.416963058236584,3.199651723746209,0,237.282676893004,225.57000000000008,213.85732310699615
222.66,0.033777,7.6699999999999875,158137.42967,64786,559181.0,22655.0,172500.0,3261753458926600.0,261289476954990.0,0.0178,357782503.0,0.177,0.0601,0.234,639.8330000000002,22905761954.0,12111.0,3.671,2.05,29,220.67,227.16,219.49,222.66,226.7328571428571,226.7328571428571,226.7328571428571,,225.48815928997166,263.74235321895554,45.475464050503355,-6.035311890781401,-8.740632824745548,2.7053209339641473,0,236.7316067272806,225.03000000000006,213.32839327271952
228.37,0.034408999999999995,12.400000000000004,137730.35786,54454,595361.0,20849.0,197049.0,3277001275785446.0,259925705101880.0,0.0177,330820514.0,0.161,0.0515,0.236,555.664,22833403793.0,14693.0,3.55,2.014,37,222.66,231.75,219.35,228.37,227.66571428571427,227.66571428571427,227.66571428571427,,226.12856833664463,262.35520211232983,48.232201917233596,-5.368442675444953,-8.06619479488543,2.6977521194404765,0,237.1575597087939,225.90500000000006,214.6524402912062
225.4,0.034144,5.710000000000008,100257.5697,35875,596865.0,17610.0,196658.0,3252608506128733.0,261827063818420.0,0.0179,244818458.0,0.11,0.0234,0.231,410.174,23126763322.0,10697.0,2.9530000000000003,1.355,34,228.36,228.86,223.15,225.4,226.77714285714288,226.77714285714288,226.77714285714288,,225.96666426183472,260.90597850008163,46.90383850818255,-5.021711037498221,-7.457298043407988,2.435587005909767,0,235.31790252498251,227.00300000000007,218.68809747501763
226.14,0.034227999999999995,6.270000000000009,74733.67253,29693,497767.0,15402.0,150725.0,3275289114565500.0,263776886858050.0,0.0177,218909840.0,0.141,0.0395,0.231,439.784,22960808986.0,8532.0,3.0460000000000003,1.4580000000000002,29,225.39,227.75,221.48,226.14,225.80571428571426,225.80571428571426,225.80571428571426,,226.00518331476033,259.5426067941961,47.29333656308988,-4.6337963805599145,-6.892597710838373,2.258801330278459,0,234.90572274586503,226.70400000000004,218.50227725413504
230.01,0.034468,8.48999999999998,210989.42202,77786,542842.0,17036.0,163811.0,3311602077646795.0,266067985706710.0,0.0178,370645199.0,0.181,0.0672,0.233,682.7869999999998,23301581702.0,10710.0,3.611,1.985,26,226.26,232.7,224.21,230.01,225.57714285714283,225.57714285714283,225.57714285714283,,226.89514257814693,258.38446535128645,49.38450763347536,-3.968349895715818,-6.307748147813863,2.3393982520980448,0,235.23506222427514,227.52100000000004,219.80693777572495
228.4,0.034317,4.460000000000008,100246.1843,42266,537028.0,18245.0,172027.0,3289361288764000.0,263510241771360.0,0.018000000000000002,325058079.0,0.165,0.0515,0.234,605.2909999999998,23416744158.0,10318.0,3.723,1.801,31,230.01,231.02,226.56,228.4,225.9642857142857,225.9642857142857,225.9642857142857,,227.22955533855873,257.20860396496147,48.522001213122145,-3.5301983774395183,-5.752238193738994,2.2220398162994757,0,234.45712344893423,227.19900000000007,219.9408765510659
226.74,0.034185,4.729999999999991,122748.21412,54578,516772.0,16867.0,156499.0,3294910495257800.0,263776037429600.0,0.0178,335923718.0,0.196,0.0711,0.233,650.0419999999998,23124631720.0,10689.0,3.826,2.073,28,228.4,228.78,224.05,226.74,226.81714285714284,226.81714285714284,226.81714285714284,,227.12076526332345,256.01375675064924,47.59892898543783,-3.279108744859059,-5.257612303963007,1.978503559103948,0,232.7469328790071,226.5790000000001,220.4110671209931
191.58,0.030633,37.90000000000001,497258.82871,189200,570525.0,18166.0,171655.0,3219699284376300.0,259567841484460.0,0.0163,625567026.0,0.16699999999999998,0.0612,0.234,1096.0,20689978893.0,11221.0,4.617,2.162,19,226.7,226.91,189.01,191.58,222.37714285714281,222.37714285714281,222.37714285714281,,219.22281742702936,253.4869427604277,33.19467286257996,-5.849803662411574,-5.37605057565272,-0.47375308675885375,0,243.87846408282334,222.57600000000008,201.27353591717682
196.96,0.031288,11.830000000000013,216448.3922,90790,562140.0,20202.0,162181.0,3237208572171600.0,259243138646480.0,0.0159,396539166.0,0.21600000000000005,0.0619,0.233,705.41,20132934286.0,10146.0,4.086,2.084,13,191.55,201.87,190.04,196.96,217.88999999999993,217.88999999999993,217.88999999999993,,214.2755246654673,251.2701999070776,36.36780843568811,-7.368042658643191,-5.774448992250814,-1.5935936663923762,0,245.76775482332457,219.70300000000006,193.63824517667555
201.3,0.031807,6.509999999999992,107215.5262,45954,541797.0,17319.0,168665.0,3196433112526611.0,256882267979270.0,0.0161,238057397.0,0.126,0.0334,0.233,439.385,20465566614.0,8838.0,3.151,1.537,15,196.96,202.78,196.27,201.3,214.44714285714278,214.44714285714278,214.44714285714278,,211.3920747398079,249.3105842244471,38.88946398575211,-8.127369021404206,-6.245032998081493,-1.882336023322713,0,246.02649656443901,217.75600000000009,189.48550343556116
197.01,0.031059,9.22999999999999,110554.19361,37339,511719.0,15242.0,149668.0,3220776039519707.0,259211818687980.0,0.0161,232524084.0,0.116,0.0331,0.233,454.398,20587250556.0,8516.0,3.31,1.348,18,201.39,203.56,194.33,197.01,210.2857142857142,210.2857142857142,210.2857142857142,,208.1960581309617,247.2595809215276,37.31530663128768,-8.971885470616911,-6.790403492588577,-2.1814819780283345,0,245.77601260421426,215.1910000000001,184.60598739578592
214.39,0.031732,44.40000000000001,973857.7477,298845,562011.0,17581.0,172454.0,3215462336329751.0,256957147724800.0,0.0169,702055020.0,0.153,0.0652,0.236,1249.0,21492647001.0,14303.0,4.239,1.9,20,196.84,239.0,194.6,214.39,208.0542857142856,208.0542857142856,208.0542857142856,,209.57248965741465,245.97057774813436,46.72391979443742,-8.14486120181644,-7.061295034434149,-1.0835661673822905,100,243.09159389117474,213.79300000000006,184.4944061088254
215.09,0.031838,8.399999999999977,145980.09837,83944,575421.0,17647.0,180237.0,3205593853397788.0,257248846026080.0,0.017,473913326.0,0.129,0.0443,0.236,823.5939999999998,21639616097.0,14178.0,3.759,1.636,24,214.39,219.95,211.55,215.09,206.15285714285702,206.15285714285702,206.15285714285702,,210.79860306687806,244.7595746991879,47.06851650250036,-7.348248327949193,-7.118685693137158,-0.22956263481203543,0,241.06287744222698,212.76200000000009,184.4611225577732
212.85,0.0316,6.990000000000008,153768.85024,75663,580342.0,17766.0,193326.0,3189848681861900.0,255952304998150.0,0.0171,405940586.0,0.139,0.0478,0.235,699.485,21586275649.0,10744.0,3.993,1.774,23,215.2,216.99,210.0,212.85,204.16857142857128,204.16857142857128,204.16857142857128,,211.25446905201628,243.50821882863153,46.042227099556534,-6.81907016947261,-7.058762588404248,0.23969241893163762,-100,238.308443140532,211.43300000000008,184.55755685946815
206.24,0.031163,11.77000000000001,150229.60097,85942,565791.0,17769.0,173322.0,3237578316538163.0,260416539248000.0,0.0166,488522346.0,0.133,0.045,0.234,863.433,21300196105.0,12042.0,3.74,1.682,26,212.9,215.3,203.53,206.24,206.262857142857,206.262857142857,206.262857142857,,210.14014259601265,242.04672005103814,43.0586461260182,-6.854055143093831,-7.017821099342164,0.16376595624833357,0,232.98158998227555,209.0560000000001,185.13041001772464
205.0,0.031383,3.7899999999999916,254660.48637,84457,601119.0,18544.0,175434.0,3213605312716200.0,256981985641270.0,0.0164,341553471.0,0.141,0.0583,0.237,568.196,20947078295.0,9661.0,3.342,1.927,24,206.25,208.0,204.21,205.0,207.41142857142842,207.41142857142842,207.41142857142842,,208.99788868578761,240.59390750001702,42.502231992665806,-6.902273511109399,-6.994711581695611,0.092438070586212,0,226.901038419582,206.71600000000007,186.53096158041814
207.91,0.03157,6.1200000000000045,62376.6968,34666,534080.0,15752.0,165410.0,3157205682243966.0,253992209096520.0,0.0169,296329511.0,0.141,0.0536,0.234,554.841,21164113572.0,8751.0,3.1180000000000003,1.679,21,205.1,209.69,203.57,207.91,208.35571428571416,208.35571428571416,208.35571428571416,,208.75613564450148,239.31218563727126,44.32062649513184,-6.6292562950405625,-6.921620524364601,0.29236422932403894,0,220.11171211849913,204.83300000000008,189.55428788150104
207.49,0.031494,5.25,83277.36128,40862,508014.0,16116.0,157068.0,3128314975529842.0,250893663926300.0,0.0171,408460579.0,0.136,0.048,0.235,804.034,21353326262.0,7883.0,3.052,1.548,21,207.91,211.99,206.74,207.49,209.852857142857,209.852857142857,209.852857142857,,208.4747721679456,238.0642567887508,44.10382892856212,-6.373311110997548,-6.811958641691191,0.4386475306936424,0,218.90923031425365,206.42400000000006,193.93876968574648
206.67,0.031413,4.300000000000011,206046.89963,72089,577314.0,19571.0,187926.0,3114618582178100.0,248395695165780.0,0.0171,328068878.0,0.142,0.046,0.237,568.268,21133676254.0,9928.0,3.359,1.861,27,207.46,209.3,205.0,206.67,208.74999999999986,208.74999999999986,208.74999999999986,,208.0737116861799,236.83310946370176,43.65484560097768,-6.1655670367644575,-6.682680320705844,0.5171132839413861,0,218.17956767793538,207.39500000000007,196.61043232206475
205.85,0.031418,5.660000000000025,112753.0414,50937,556231.0,17617.0,177063.0,3099870696459600.0,251295723079550.0,0.017,348972420.0,0.149,0.0559,0.233,627.388,20940354950.0,11280.0,3.352,1.853,24,206.67,207.8,202.14,205.85,207.42999999999986,207.42999999999986,207.42999999999986,,207.57955353369547,235.61808556316444,43.181437485689436,-5.997954818641489,-6.545735220292973,0.547780401651484,0,217.92839272899883,207.85000000000008,197.77160727100133
205.35,0.031273,3.219999999999999,97128.82698,47453,532709.0,20667.0,179530.0,3147334568741900.0,252627366238590.0,0.0169,336307669.0,0.181,0.0737,0.235,631.316,21042373651.0,12042.0,3.504,2.18,23,205.85,207.95,204.73,205.35,206.3585714285713,206.3585714285713,206.3585714285713,,207.08409719287425,234.43110181558936,42.87611450093852,-5.838167983147542,-6.404221772863886,0.566053789716344,0,216.05214332107164,208.6840000000001,201.31585667892858
203.93,0.031223,3.0600000000000023,77411.57217,37923,537198.0,21878.0,171018.0,3122245255375000.0,248533543580870.0,0.017,448546213.0,0.205,0.0766,0.235,834.9739999999998,20848354234.0,10803.0,3.337,2.489,25,205.35,205.94,202.88,203.93,206.0285714285713,206.0285714285713,206.0285714285713,,206.38318670556887,233.23498017576233,41.96852567550244,-5.759723391428395,-6.275322096576788,0.5155987051483937,0,214.41516046732727,207.6380000000001,200.8608395326729
204.92,0.031346,6.0,91143.83291,49864,551218.0,20114.0,176675.0,3064792686284100.0,247432443037460.0,0.0172,351276459.0,0.177,0.0682,0.235,637.273,20895628361.0,9886.0,3.048,2.2,29,203.84,209.0,203.0,204.92,206.01714285714274,206.01714285714274,206.01714285714274,,206.05803410433134,232.12458879632067,42.87638989026071,-5.55365172109083,-6.130988021479597,0.577336300388767,0,211.36808710683928,206.6210000000001,201.8739128931609
204.45,0.031427,3.0600000000000023,50235.68329,52419,499165.0,15214.0,162407.0,3127761285103648.0,249118641671330.0,0.0168,202738055.0,0.14400000000000002,0.0497,0.236,406.154,20949449237.0,8654.0,2.56,1.629,33,204.92,206.15,203.09,204.45,205.52285714285702,205.52285714285702,205.52285714285702,,205.70069319225772,231.0393108043081,42.53616741729026,-5.366402956910804,-5.978071008565839,0.6116680516550348,0,208.246269964916,205.7810000000001,203.3157300350842
204.99,0.031616000000000005,2.319999999999993,44394.83357,37134,509862.0,15574.0,143445.0,3096523016005620.0,247248125244500.0,0.017,207449256.0,0.133,0.045,0.235,406.8730000000001,20988941878.0,8425.0,2.657,1.545,35,204.45,205.94,203.62,204.99,205.16571428571416,205.16571428571416,205.16571428571416,,205.542761371756,230.01776920413914,43.09486504645218,-5.115465572360506,-5.805549921324772,0.6900843489642661,0,208.14217296259017,205.6560000000001,203.16982703741002
196.96,0.03104,10.210000000000008,118281.82272,70893,614695.0,19679.0,192604.0,3051838461850400.0,244975854223880.0,0.0171,398443743.0,0.139,0.059,0.236,648.197,20641337313.0,10624.0,3.229,1.97,34,204.99,205.49,195.28,196.96,203.7785714285713,203.7785714285713,203.7785714285713,,203.63548106692133,228.72138609809448,37.288970974880854,-5.501136105007873,-5.744667158061392,0.24353105305351885,0,210.65470833317883,204.8520000000001,199.04929166682135
197.27,0.031164,2.6899999999999977,83633.81463,56433,608397.0,19083.0,197381.0,3099489581851619.0,246181612095340.0,0.0164,328083988.0,0.13699999999999998,0.0577,0.238,539.26,20225118026.0,8707.0,3.391,1.958,31,196.95,198.6,195.91,197.27,202.55285714285702,202.55285714285702,202.55285714285702,,202.2209297187166,227.48799840797312,37.63826615759643,-5.715879273264278,-5.73890958110197,0.023030307837691666,0,210.74480846365438,203.78800000000007,196.83119153634576
198.73,0.03119,8.439999999999998,114739.70424,68261,585707.0,17867.0,190073.0,3108431034817100.0,250912935032600.0,0.0164,343743217.0,0.142,0.0538,0.234,586.886,20265556802.0,8468.0,3.41,1.932,32,197.24,201.45,193.01,198.73,201.60714285714275,201.60714285714275,201.60714285714275,,201.4451675590018,226.3602337645232,39.35160717063711,-5.702519883456432,-5.7316316415728625,0.02911175811643041,0,209.98865909875184,202.9120000000001,195.83534090124834
199.96,0.031184,3.0699999999999936,86097.98629,53873,589096.0,18086.0,170343.0,3061598024724700.0,243997812675270.0,0.0168,321645717.0,0.13699999999999998,0.0533,0.237,545.999,20408157781.0,7678.0,3.494,1.892,29,198.7,200.95,197.88,199.96,201.0399999999999,201.0399999999999,201.0399999999999,,201.11513032366807,225.32493047963993,40.826597293912634,-5.528947485362465,-5.6910948103307835,0.16214732496831807,0,209.0317905283549,202.24100000000007,195.45020947164525
202.35,0.031464,4.400000000000006,97123.22813,61401,548534.0,17166.0,145802.0,3004502036147200.0,238269105436100.0,0.0173,378220570.0,0.162,0.0726,0.237,689.512,20669240728.0,7999.0,3.467,2.0780000000000003,36,199.93,203.74,199.34,202.35,200.67285714285703,200.67285714285703,200.67285714285703,,201.3895458072974,224.4239528137717,43.69219917886862,-5.139294495569601,-5.580734747378547,0.4414402518089462,0,208.24864390320872,201.89100000000008,195.53335609679144
200.31,0.031353,4.099999999999993,72084.92932000001,46801,505001.0,15802.0,142395.0,3000819594738900.0,238090046928310.0,0.0173,219219927.0,0.157,0.062,0.235,434.098,20625269642.0,6256.0,3.469,1.7280000000000002,36,202.31,202.69,198.59,200.31,200.08142857142843,200.08142857142843,200.08142857142843,,201.14964673900909,223.4783076053885,41.83013138343974,-4.938178398204059,-5.452223477543649,0.5140450793395903,0,207.3550418899336,201.38700000000009,195.41895811006657
212.11,0.032705,19.759999999999987,182534.6216,112393,510848.0,15888.0,149941.0,3033495071535500.0,242172465066370.0,0.0174,311587499.0,0.141,0.0643,0.236,609.942,21025411099.0,7597.0,3.384,1.65,41,200.27,218.76,199.0,212.11,201.09857142857132,201.09857142857132,201.09857142857132,,203.58528079700707,223.03249162086345,54.03327383725255,-3.783022727638979,-5.118383327562715,1.3353605999237361,100,210.9426987817172,202.20500000000007,193.46730121828293
210.66,0.032573000000000005,5.769999999999982,141432.1406,81531,582354.0,17562.0,169366.0,2989387615286568.0,240395712355400.0,0.0182,493142763.0,0.181,0.0879,0.237,846.809,21561293625.0,7488.0,3.878,2.311,42,212.13,213.39,207.62,210.66,203.05571428571417,203.05571428571417,203.05571428571417,,205.1574406198944,222.54729587102568,52.5737433302745,-2.950544379160476,-4.684815537882267,1.734271158721791,0,212.8127329045588,202.77900000000005,192.7452670954413
220.74,0.033869,12.139999999999983,197797.49527,110906,597166.0,18894.0,164016.0,3013425086775902.0,240599815090119.0,0.0184,398209610.0,0.182,0.0896,0.237,666.832,21988475383.0,7415.0,3.841,2.35,42,210.64,221.25,209.11,220.74,206.40857142857132,206.40857142857132,206.40857142857132,,208.6202315932512,222.47642152314233,60.55117633630632,-1.4605907513877412,-4.039970580583362,2.579379829195621,100,219.17225900612726,204.40800000000007,189.64374099387288
219.07,0.033308,7.79000000000002,204931.0342,105883,564602.0,17796.0,145758.0,3002738385682900.0,242321794024370.0,0.019,468287726.0,0.182,0.08199999999999999,0.234,829.4119999999998,22640574698.0,7949.0,3.713,2.137,48,220.77,224.8,217.01,219.07,209.3142857142856,209.3142857142856,209.3142857142856,,210.94240235030648,222.34283636537205,58.786904374473856,-0.409822629897576,-3.3139409904462047,2.9041183605486287,0,223.01796779441187,205.8160000000001,188.6140322055883
