Date,ETH_DOLLAR,ETH_BTC,Price_Diff,Volume,Num_of_Trades,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,transactionvalue,marketcap,tweets,google_trends,mediantransactionvalue,fee_to_reward,fear_gear_index,Classification
2018-12-23,129.03,0.032837,17.03,936094.1049,302293,543655.0,17293.0,149885.0,2300951669671214.0,169314561043410.0,0.0148,386003123.0,0.0867,0.043,0.24600000000000002,710.015,13534069564.0,5561.0,5.718,1.3000000000000001e-05,1.827,31,Fear
2018-12-24,138.03,0.034455,28.869999999999976,1319609.8165,426763,615551.0,19050.0,161392.0,2386131983288240.0,177120199715160.0,0.0162,578884771.0,0.105,0.0515,0.243,940.433,15325951983.0,5624.0,6.388999999999999,,2.153,25,Extreme Fear
2018-12-25,127.6,0.034069999999999996,19.579999999999984,1076164.12809,328349,535001.0,16454.0,151206.0,2456450188201000.0,182556771293750.0,0.0139,314423541.0,0.107,0.0469,0.24100000000000002,587.706,13531599488.0,5484.0,4.438,,2.187,33,Fear
2018-12-26,129.35,0.034242,12.809999999999988,794834.0560100001,258222,560047.0,18494.0,160624.0,2526466171406500.0,189650114779800.0,0.0137,282457324.0,0.11900000000000001,0.0365,0.242,504.346,13715418564.0,5472.0,3.91,,1.916,26,Fear
2018-12-27,113.8,0.031898,19.870000000000005,752177.9011100001,230428,548411.0,17564.0,164942.0,2498949194711700.0,184493827712440.0,0.0131,354013333.0,0.0773,0.0341,0.244,645.526,13006807157.0,6689.0,3.998,,1.7180000000000002,29,Fear
2018-12-28,135.3,0.03525,24.789999999999992,894454.19051,248671,572189.0,17910.0,164509.0,2451909893634200.0,181439076633581.0,0.0133,372025611.0,0.079,0.0382,0.244,650.18,12934785711.0,5983.0,3.801,,1.834,21,Extreme Fear
2018-12-29,132.89,0.035983999999999995,16.919999999999987,1006654.49844,291165,543746.0,16917.0,173014.0,2438650420454265.0,182096863505260.0,0.0149,526069928.0,0.0821,0.032,0.242,967.492,14478531973.0,6636.0,4.099,,1.607,24,Extreme Fear
2018-12-30,137.77,0.036235,11.969999999999999,704259.41614,232606,460395.0,14545.0,140079.0,2493085723019279.0,183080717609180.0,0.0147,224954513.0,0.17,0.0436,0.245,488.61199999999997,14409560320.0,5866.0,3.728,0.138,2.766,23,Extreme Fear
2018-12-31,131.45,0.035536,9.960000000000008,484604.83962,157669,522040.0,16503.0,155403.0,2504221630111100.0,185549892873690.0,0.0143,287773761.0,0.0872,0.0375,0.243,551.248,14269447137.0,4953.0,3.197,,1.6780000000000002,26,Fear
2019-01-01,139.1,0.036629,10.669999999999987,401776.88797,125799,448168.0,13666.0,135734.0,2398246576921200.0,174832246186400.0,0.0148,227254178.0,0.0921,0.031,0.245,507.074,14199136596.0,4259.0,3.4389999999999996,,1.514,24,Extreme Fear
2019-01-02,152.01,0.039404,17.610000000000014,941486.3152399999,253070,589959.0,18126.0,165887.0,2424370581382824.0,180860689910100.0,0.0161,410154078.0,0.0878,0.0398,0.243,695.225,15573600781.0,5770.0,5.877000000000001,,1.73,30,Fear
2019-01-03,146.3,0.038846,10.529999999999973,708091.3171399999,206600,596593.0,19345.0,183848.0,2591208341205066.0,181235777835320.0,0.0153,380407982.0,0.0837,0.034,0.258,637.634,15859523142.0,5651.0,5.704,,1.7530000000000001,33,Fear
2019-01-04,151.97,0.040093000000000004,11.26000000000002,805248.93821,224385,549398.0,18872.0,157214.0,2592140443986810.0,180422356371150.0,0.0154,584705525.0,0.1,0.0471,0.259,1064.0,15936783956.0,5716.0,5.117,,1.909,48,Neutral
2019-01-05,152.83,0.040533,8.060000000000002,773169.13736,231172,511189.0,17351.0,146872.0,2637334375701200.0,185492837267620.0,0.0159,664350852.0,0.154,0.0334,0.256,1300.0,16582694929.0,5306.0,4.933,,1.94,36,Fear
2019-01-06,153.86,0.03857,9.890000000000015,627908.47366,204337,487372.0,15855.0,150961.0,2696379667584000.0,187147617866760.0,0.0151,374879090.0,0.0958,0.0345,0.258,769.185,16242628184.0,4943.0,4.341,,1.591,31,Fear
2019-01-07,149.34,0.037589,7.619999999999976,424765.30258,157568,550964.0,18204.0,167336.0,2701574064117131.0,190299031086600.0,0.0149,406857700.0,0.0945,0.039,0.257,738.447,16135254357.0,6101.0,5.19,0.000743,1.672,39,Fear
2019-01-08,147.6,0.037295999999999996,6.450000000000017,441661.06778000004,170585,553367.0,17916.0,172132.0,2668628294540000.0,184975053074820.0,0.0148,354084794.0,0.0855,0.0382,0.259,639.873,15756485186.0,6291.0,5.2620000000000005,0.0135,1.686,39,Fear
2019-01-09,148.1,0.037337,4.72999999999999,299443.563,125358,558847.0,17865.0,169040.0,2703895132196200.0,190204811642950.0,0.0147,334126158.0,0.0815,0.0348,0.257,597.885,15873629114.0,5529.0,4.696000000000001,,1.5919999999999999,42,Fear
2019-01-10,124.95,0.034852999999999995,28.44999999999999,871751.7503799999,290765,582839.0,19150.0,164827.0,2674362619191130.0,186249201355220.0,0.0134,432063818.0,0.0857,0.0388,0.259,741.309,14269284777.0,6232.0,5.547000000000001,,1.936,37,Fear
2019-01-11,124.65,0.03462,7.280000000000001,545293.9836899999,197047,541838.0,18683.0,163141.0,2692032647716248.0,186799922252190.0,0.0124,495150248.0,0.0779,0.0321,0.259,913.834,13290346230.0,5170.0,4.504,0.0102,1.7830000000000001,19,Extreme Fear
2019-01-12,123.35,0.034404000000000004,4.189999999999998,300262.13404000003,122024,452707.0,15918.0,122361.0,2624800536300680.0,181132806944500.0,0.0125,188274158.0,0.0691,0.0266,0.26,415.885,13213050775.0,4277.0,3.4360000000000004,,1.344,22,Extreme Fear
2019-01-13,114.16,0.032845,12.379999999999995,422561.96777,137005,481347.0,15798.0,128361.0,2608139705984278.0,182513524853340.0,0.0122,216989274.0,0.0676,0.0268,0.256,450.796,12751594197.0,4805.0,3.51,,1.421,21,Extreme Fear
2019-01-14,126.95,0.035005,16.110000000000014,546420.40854,181074,577239.0,18452.0,195302.0,2633341356905600.0,184944123912811.0,0.0122,422260416.0,0.107,0.0512,0.256,731.5169999999999,12734925808.0,6104.0,4.685,0.24,2.6630000000000003,16,Extreme Fear
2019-01-15,118.95,0.033502,13.400000000000006,649020.5297,200989,539896.0,18074.0,172573.0,2702083965916100.0,188705698141580.0,0.0124,303884607.0,0.0997,0.0482,0.256,562.8580000000001,13293156187.0,6858.0,4.795,0.159,2.197,27,Fear
2019-01-16,121.48,0.033836,8.36,513486.65472,192912,507687.0,18008.0,144089.0,2621048502732600.0,179519366955960.0,0.0123,325110197.0,0.10400000000000001,0.0396,0.26,640.375,12810233133.0,6989.0,4.425,,2.048,24,Extreme Fear
2019-01-17,121.54,0.033647,6.189999999999998,447535.22716,169098,517082.0,17900.0,145169.0,2580831091838975.0,177726193236590.0,0.0124,263149884.0,0.0777,0.0363,0.259,508.913,12732387849.0,5989.0,3.728,,1.785,28,Fear
2019-01-18,119.17,0.033148000000000004,4.320000000000007,235646.68399999998,112833,538899.0,17751.0,146986.0,2571663396292600.0,177734368509050.0,0.0124,215238341.0,0.0835,0.0383,0.256,399.404,12709429550.0,5142.0,3.535,,1.97,29,Fear
2019-01-19,122.6,0.033441000000000005,6.150000000000006,323303.79296,117187,539125.0,17863.0,138168.0,2637070458320900.0,184502025173820.0,0.0123,180510252.0,0.0759,0.0289,0.253,334.82099999999997,12907056668.0,5088.0,3.1430000000000002,,1.758,31,Fear
2019-01-20,117.47,0.033214,7.639999999999986,451792.85352,164941,537705.0,17832.0,132806.0,2673566313435723.0,184523995389220.0,0.0119,208898798.0,0.0693,0.0367,0.257,388.501,12680252218.0,4623.0,2.531,,1.666,35,Fear
2019-01-21,115.63,0.032764999999999996,4.890000000000001,303632.93463000003,119538,582751.0,21357.0,143304.0,2840844087622223.0,178144583052380.0,0.0109,215576503.0,0.0716,0.0349,0.28300000000000003,369.92900000000003,12258375064.0,4532.0,3.16,,2.061,30,Fear
2019-01-22,117.81,0.033004,8.099999999999994,359542.63873,134797,605558.0,22711.0,136438.0,2878752296506207.0,180012991253680.0,0.0108,216814949.0,0.0946,0.0325,0.284,358.042,12313937737.0,4875.0,2.9960000000000004,,2.469,27,Fear
2019-01-23,116.44,0.032773000000000004,4.150000000000006,230247.61578000002,102993,533819.0,20710.0,147626.0,2752834586056830.0,168485386774165.0,0.0113,234174015.0,0.0764,0.0351,0.289,438.67699999999996,12384237653.0,5182.0,3.0839999999999996,,2.095,33,Fear
